Date,Ticker,Close,High,Low,Open,Volume,Daily Return
2024-01-02,IWDA.AS,82.21499633789062,82.5,81.98500061035156,82.46499633789062,156273,
2024-01-03,IWDA.AS,81.83000183105469,82.24500274658203,81.69000244140625,82.16000366210938,246833,-0.004682777157267837
2024-01-04,IWDA.AS,81.78500366210938,81.86000061035156,81.45999908447266,81.81500244140625,171848,-0.000549898178399344
2024-01-05,IWDA.AS,81.62999725341797,81.75499725341797,81.21499633789062,81.45500183105469,272293,-0.0018952913339933541
2024-01-08,IWDA.AS,81.80000305175781,81.83999633789062,81.27999877929688,81.55000305175781,138716,0.0020826387854953055
2024-01-09,IWDA.AS,82.41500091552734,82.41999816894531,81.99500274658203,82.33999633789062,158942,0.007518311012536305
2024-01-10,IWDA.AS,82.40499877929688,82.6449966430664,82.33499908447266,82.4749984741211,72713,-0.00012136305429055749
2024-01-11,IWDA.AS,82.11499786376953,83.0199966430664,82.05999755859375,82.90499877929688,118887,-0.0035192150940265288
2024-01-12,IWDA.AS,82.68499755859375,82.95999908447266,82.41000366210938,82.49500274658203,137505,0.0069414809675798494
2024-01-15,IWDA.AS,82.74500274658203,82.86000061035156,82.63999938964844,82.81500244140625,91784,0.0007257082875977705
2024-01-16,IWDA.AS,82.94499969482422,83.05000305175781,82.33999633789062,82.40499877929688,251018,0.002417027513488712
2024-01-17,IWDA.AS,82.4000015258789,82.4000015258789,82.05000305175781,82.29000091552734,225120,-0.006570597033582537
2024-01-18,IWDA.AS,82.7300033569336,82.77999877929688,82.17500305175781,82.23500061035156,222944,0.004004876516307432
2024-01-19,IWDA.AS,83.00499725341797,83.24500274658203,82.87999725341797,83.04000091552734,173737,0.0033239923283687745
2024-01-22,IWDA.AS,83.94499969482422,84.12000274658203,83.75,83.81500244140625,290717,0.011324648786342095
2024-01-23,IWDA.AS,84.05500030517578,84.25499725341797,83.70500183105469,83.87000274658203,160160,0.0013103890732200085
2024-01-24,IWDA.AS,84.50499725341797,84.625,84.30000305175781,84.48500061035156,83258,0.005353601173141431
2024-01-25,IWDA.AS,84.86000061035156,84.9000015258789,84.13500213623047,84.26000213623047,141938,0.0042009747171400935
2024-01-26,IWDA.AS,84.97000122070312,85.04499816894531,84.61000061035156,84.77999877929688,168634,0.0012962598345556131
2024-01-29,IWDA.AS,85.30000305175781,85.38500213623047,85.0,85.06999969482422,205494,0.0038837451608071394
2024-01-30,IWDA.AS,85.54499816894531,85.75,85.4000015258789,85.62999725341797,141024,0.002872158363685484
2024-01-31,IWDA.AS,85.01499938964844,85.63999938964844,84.9000015258789,85.61000061035156,223879,-0.006195555446154355
2024-02-01,IWDA.AS,84.69499969482422,85.13999938964844,84.5250015258789,84.94999694824219,282464,-0.003764038077064158
2024-02-02,IWDA.AS,86.02999877929688,86.02999877929688,85.28500366210938,85.43499755859375,234504,0.015762430949677775
2024-02-05,IWDA.AS,86.17500305175781,86.43499755859375,85.96499633789062,86.12000274658203,153142,0.001685508247337486
2024-02-06,IWDA.AS,86.37000274658203,86.55000305175781,86.13500213623047,86.37000274658203,171147,0.0022628336282981554
2024-02-07,IWDA.AS,86.7300033569336,86.9000015258789,86.26000213623047,86.37000274658203,122182,0.0041681208626083155
2024-02-08,IWDA.AS,86.79000091552734,87.0,86.75,86.84500122070312,169863,0.0006917739683098834
2024-02-09,IWDA.AS,86.93499755859375,87.18000030517578,86.83999633789062,86.88999938964844,170287,0.0016706606929008938
2024-02-12,IWDA.AS,87.6500015258789,87.6500015258789,87.1050033569336,87.1500015258789,108734,0.008224581438600165
2024-02-13,IWDA.AS,86.80000305175781,87.41000366210938,86.46499633789062,87.4000015258789,136238,-0.00969764357471381
2024-02-14,IWDA.AS,86.92500305175781,87.19999694824219,86.80000305175781,86.84500122070312,210055,0.0014400921152670776
2024-02-15,IWDA.AS,87.33999633789062,87.59500122070312,87.17500305175781,87.53500366210938,139391,0.004774153253531921
2024-02-16,IWDA.AS,87.73500061035156,87.9800033569336,87.4000015258789,87.81500244140625,122175,0.004522604637316352
2024-02-19,IWDA.AS,87.5250015258789,87.63999938964844,87.31500244140625,87.38500213623047,70190,-0.0023935610988972122
2024-02-20,IWDA.AS,86.68000030517578,87.3499984741211,86.55500030517578,87.32499694824219,119598,-0.009654398240179218
2024-02-21,IWDA.AS,86.58499908447266,86.75,86.47000122070312,86.69999694824219,177835,-0.001095999312051843
2024-02-22,IWDA.AS,88.05000305175781,88.06500244140625,87.30000305175781,87.43499755859375,124432,0.016919835800377925
2024-02-23,IWDA.AS,88.38500213623047,88.63999938964844,88.13500213623047,88.23500061035156,134256,0.003804645915522986
2024-02-26,IWDA.AS,88.05999755859375,88.29000091552734,88.0,88.20500183105469,162715,-0.003677146232748618
2024-02-27,IWDA.AS,87.93000030517578,88.08499908447266,87.76499938964844,87.93499755859375,115851,-0.0014762350331826157
2024-02-28,IWDA.AS,87.9800033569336,88.15499877929688,87.80000305175781,88.06999969482422,111327,0.0005686688454937805
2024-02-29,IWDA.AS,88.18000030517578,88.36000061035156,87.67500305175781,87.95999908447266,155265,0.0022732091453872005
2024-03-01,IWDA.AS,88.80000305175781,88.8949966430664,88.44999694824219,88.71499633789062,202562,0.007031103928740068
2024-03-04,IWDA.AS,88.79000091552734,89.0,88.66999816894531,88.87999725341797,152186,-0.00011263666539107486
2024-03-05,IWDA.AS,88.18499755859375,88.76000213623047,88.03500366210938,88.71499633789062,152685,-0.006813868123609734
2024-03-06,IWDA.AS,88.47000122070312,88.68499755859375,88.23999786376953,88.25499725341797,271161,0.0032318837670772815
2024-03-07,IWDA.AS,88.86499786376953,89.08499908447266,88.05000305175781,88.20999908447266,219540,0.004464752318483978
2024-03-08,IWDA.AS,88.93000030517578,89.36000061035156,88.86000061035156,89.11000061035156,154632,0.0007314740670549824
2024-03-11,IWDA.AS,88.32499694824219,88.3550033569336,88.01000213623047,88.29499816894531,295101,-0.00680314128929993
2024-03-12,IWDA.AS,89.07499694824219,89.30000305175781,88.4000015258789,88.7300033569336,304777,0.008491367403493877
2024-03-13,IWDA.AS,89.07499694824219,89.2750015258789,89.0250015258789,89.25499725341797,187573,0.0
2024-03-14,IWDA.AS,89.12999725341797,89.46499633789062,88.87999725341797,89.3499984741211,265971,0.0006174606461983867
2024-03-15,IWDA.AS,88.59500122070312,89.43499755859375,88.58999633789062,89.23500061035156,240462,-0.006002423978469618
2024-03-18,IWDA.AS,89.3949966430664,89.41000366210938,88.83499908447266,88.95999908447266,226319,0.00902980316429347
2024-03-19,IWDA.AS,89.51499938964844,89.51499938964844,88.98999786376953,89.30000305175781,230610,0.0013423877296083742
2024-03-20,IWDA.AS,89.72000122070312,89.91500091552734,89.62000274658203,89.62999725341797,132833,0.0022901394453720414
2024-03-21,IWDA.AS,91.0199966430664,91.07499694824219,90.33000183105469,90.55500030517578,124316,0.01448947174181825
2024-03-22,IWDA.AS,90.9749984741211,91.2699966430664,90.9000015258789,91.05000305175781,116089,-0.0004943767370347851
2024-03-25,IWDA.AS,90.69999694824219,90.98500061035156,90.5199966430664,90.8949966430664,124707,-0.003022825287071984
2024-03-26,IWDA.AS,90.90499877929688,90.97000122070312,90.6500015258789,90.75499725341797,141210,0.002260218720532725
2024-03-27,IWDA.AS,90.86499786376953,91.13999938964844,90.75,90.8499984741211,92158,-0.0004400298780539158
2024-03-28,IWDA.AS,91.44499969482422,91.55999755859375,91.29000091552734,91.37000274658203,141559,0.006383116102905317
2024-04-02,IWDA.AS,90.68499755859375,91.83999633789062,90.46499633789062,91.7699966430664,159962,-0.008311030004557907
2024-04-03,IWDA.AS,90.76499938964844,90.8499984741211,90.46499633789062,90.75499725341797,138465,0.0008821947754147352
2024-04-04,IWDA.AS,90.84500122070312,90.98500061035156,90.62000274658203,90.71499633789062,118381,0.0008814171937714388
2024-04-05,IWDA.AS,90.19999694824219,90.37000274658203,89.61000061035156,89.69999694824219,222459,-0.0071000524387019315
2024-04-08,IWDA.AS,90.37999725341797,90.61499786376953,90.13999938964844,90.26499938964844,263366,0.001995568861039576
2024-04-09,IWDA.AS,89.8550033569336,90.45999908447266,89.625,90.37000274658203,265976,-0.005808739903059967
2024-04-10,IWDA.AS,90.2750015258789,90.55999755859375,89.62999725341797,90.51000213623047,159053,0.004674176765393279
2024-04-11,IWDA.AS,90.4000015258789,90.5999984741211,90.0,90.45999908447266,139372,0.0013846579660723446
2024-04-12,IWDA.AS,90.8499984741211,91.47000122070312,90.69999694824219,91.37999725341797,185143,0.004977842263789833
2024-04-15,IWDA.AS,90.6449966430664,91.2300033569336,90.46499633789062,90.80500030517578,249810,-0.002256486895958365
2024-04-16,IWDA.AS,89.2300033569336,89.5,88.93000030517578,89.34500122070312,314054,-0.015610274571520422
2024-04-17,IWDA.AS,88.76000213623047,89.54499816894531,88.76000213623047,89.06999969482422,171015,-0.005267300269204855
